timestamp,git_hash,hypothesis,params,cost_case,delay,oos_start,oos_end,n_days,sharpe,max_drawdown,fold_win_rate,pvalue_vs_stronger,turnover,note
2026-09-24T03:36:06+00:00,d216e6e,BTC_buy_hold,{},base,0,2021-07-01,2026-06-30,1826,0.472364,0.766706,nan,nan,0.0991,benchmark
2026-09-24T03:36:06+00:00,d216e6e,EW_monthly,{},base,0,2021-07-01,2026-06-30,1826,-0.177517,0.94855,nan,nan,3.3769,benchmark
2026-09-24T03:36:06+00:00,d216e6e,BTC_buy_hold,{},stress,0,2021-07-01,2026-06-30,1826,0.469379,0.766706,nan,nan,0.0991,benchmark
2026-09-24T03:36:06+00:00,d216e6e,EW_monthly,{},stress,0,2021-07-01,2026-06-30,1826,-0.246198,0.959498,nan,nan,3.3617,benchmark
2026-09-24T03:36:06+00:00,d216e6e,BTC_buy_hold,{},delay,1,2021-07-01,2026-06-30,1826,0.469058,0.766706,nan,nan,0.0974,benchmark
2026-09-24T03:36:06+00:00,d216e6e,EW_monthly,{},delay,1,2021-07-01,2026-06-30,1826,-0.190315,0.949265,nan,nan,3.3787,benchmark
2026-09-24T03:36:06+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2020-07-01,2021-06-30,365,2.393725,0.065368,nan,nan,0.6587,train fold 0
2026-09-24T03:36:07+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2020-07-01,2021-06-30,365,0.842494,0.26998,nan,nan,6.267,train fold 0
2026-09-24T03:36:07+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2020-07-01,2021-06-30,365,2.479293,0.085254,nan,nan,0.6648,train fold 0
2026-09-24T03:36:07+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2020-07-01,2021-06-30,365,1.326871,0.246591,nan,nan,5.7868,train fold 0
2026-09-24T03:36:07+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2020-10-01,2021-09-30,365,2.59467,0.065368,nan,nan,0.6741,train fold 1
2026-09-24T03:36:07+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2020-10-01,2021-09-30,365,0.94228,0.26183,nan,nan,6.4187,train fold 1
2026-09-24T03:36:07+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2020-10-01,2021-09-30,365,2.181473,0.098253,nan,nan,0.5606,train fold 1
2026-09-24T03:36:07+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2020-10-01,2021-09-30,365,0.865852,0.246591,nan,nan,5.4745,train fold 1
2026-09-24T03:36:07+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2021-01-01,2021-12-31,365,1.256599,0.065368,nan,nan,0.7822,train fold 2
2026-09-24T03:36:08+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2021-01-01,2021-12-31,365,1.048964,0.251017,nan,nan,5.3426,train fold 2
2026-09-24T03:36:08+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2021-01-01,2021-12-31,365,0.671637,0.098253,nan,nan,0.5726,train fold 2
2026-09-24T03:36:08+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2021-01-01,2021-12-31,365,0.652658,0.235367,nan,nan,4.3761,train fold 2
2026-09-24T03:36:08+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2021-04-01,2022-03-31,365,0.604746,0.061927,nan,nan,0.8257,train fold 3
2026-09-24T03:36:08+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2021-04-01,2022-03-31,365,1.553813,0.246828,nan,nan,5.8097,train fold 3
2026-09-24T03:36:08+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2021-04-01,2022-03-31,365,-0.457022,0.091734,nan,nan,0.617,train fold 3
2026-09-24T03:36:08+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2021-04-01,2022-03-31,365,1.011346,0.242279,nan,nan,4.598,train fold 3
2026-09-24T03:36:09+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2021-07-01,2022-06-30,365,0.943,0.044903,nan,nan,0.57,train fold 4
2026-09-24T03:36:09+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2021-07-01,2022-06-30,365,1.535098,0.246828,nan,nan,4.4547,train fold 4
2026-09-24T03:36:09+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2021-07-01,2022-06-30,365,0.045982,0.081708,nan,nan,0.3609,train fold 4
2026-09-24T03:36:09+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2021-07-01,2022-06-30,365,0.931058,0.242279,nan,nan,3.9718,train fold 4
2026-09-24T03:36:09+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2021-10-01,2022-09-30,365,0.301565,0.051273,nan,nan,0.5514,train fold 5
2026-09-24T03:36:09+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2021-10-01,2022-09-30,365,0.624997,0.265768,nan,nan,3.6633,train fold 5
2026-09-24T03:36:09+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2021-10-01,2022-09-30,365,-0.372814,0.081702,nan,nan,0.3531,train fold 5
2026-09-24T03:36:09+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2021-10-01,2022-09-30,365,0.676011,0.184071,nan,nan,2.3823,train fold 5
2026-09-24T03:36:10+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2022-01-01,2022-12-31,365,-1.153743,0.086174,nan,nan,0.5197,train fold 6
2026-09-24T03:36:10+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2022-01-01,2022-12-31,365,-0.857553,0.37909,nan,nan,3.1133,train fold 6
2026-09-24T03:36:10+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2022-01-01,2022-12-31,365,-1.891832,0.074296,nan,nan,0.3323,train fold 6
2026-09-24T03:36:10+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2022-01-01,2022-12-31,365,-1.63639,0.339077,nan,nan,2.0128,train fold 6
2026-09-24T03:36:10+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2022-04-01,2023-03-31,365,-0.410434,0.08088,nan,nan,0.8039,train fold 7
2026-09-24T03:36:10+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2022-04-01,2023-03-31,365,-0.646076,0.387447,nan,nan,4.7502,train fold 7
2026-09-24T03:36:10+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2022-04-01,2023-03-31,365,-0.146796,0.076379,nan,nan,0.4469,train fold 7
2026-09-24T03:36:10+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2022-04-01,2023-03-31,365,-1.525909,0.375833,nan,nan,3.0937,train fold 7
2026-09-24T03:36:10+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2022-07-01,2023-06-30,365,-0.005935,0.066218,nan,nan,0.8162,train fold 8
2026-09-24T03:36:10+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2022-07-01,2023-06-30,365,-0.192881,0.317408,nan,nan,5.6467,train fold 8
2026-09-24T03:36:11+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2022-07-01,2023-06-30,365,0.013777,0.048988,nan,nan,0.4523,train fold 8
2026-09-24T03:36:11+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2022-07-01,2023-06-30,365,-0.90577,0.261019,nan,nan,3.0709,train fold 8
2026-09-24T03:36:11+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2022-10-01,2023-09-30,365,0.035415,0.046984,nan,nan,0.7257,train fold 9
2026-09-24T03:36:11+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2022-10-01,2023-09-30,365,-0.078526,0.263184,nan,nan,5.6131,train fold 9
2026-09-24T03:36:11+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2022-10-01,2023-09-30,365,-0.357552,0.057274,nan,nan,0.5319,train fold 9
2026-09-24T03:36:11+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2022-10-01,2023-09-30,365,-1.399726,0.391493,nan,nan,4.3394,train fold 9
2026-09-24T03:36:11+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2023-01-01,2023-12-31,365,1.886261,0.039313,nan,nan,0.6747,train fold 10
2026-09-24T03:36:11+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2023-01-01,2023-12-31,365,1.89949,0.308653,nan,nan,5.7044,train fold 10
2026-09-24T03:36:12+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2023-01-01,2023-12-31,365,1.123238,0.057274,nan,nan,0.4799,train fold 10
2026-09-24T03:36:12+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2023-01-01,2023-12-31,365,0.670826,0.364164,nan,nan,4.3037,train fold 10
2026-09-24T03:36:12+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2023-04-01,2024-03-31,366,1.887231,0.033154,nan,nan,0.6804,train fold 11
2026-09-24T03:36:12+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2023-04-01,2024-03-31,366,2.101205,0.260956,nan,nan,5.442,train fold 11
2026-09-24T03:36:12+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2023-04-01,2024-03-31,366,1.606616,0.057195,nan,nan,0.4984,train fold 11
2026-09-24T03:36:12+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2023-04-01,2024-03-31,366,0.452976,0.306115,nan,nan,4.1527,train fold 11
2026-09-24T03:36:12+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2023-07-01,2024-06-30,366,1.480246,0.032855,nan,nan,0.767,train fold 12
2026-09-24T03:36:13+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2023-07-01,2024-06-30,366,1.665049,0.216904,nan,nan,3.8978,train fold 12
2026-09-24T03:36:13+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2023-07-01,2024-06-30,366,1.423949,0.038375,nan,nan,0.5843,train fold 12
2026-09-24T03:36:13+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2023-07-01,2024-06-30,366,0.053198,0.343934,nan,nan,3.9672,train fold 12
2026-09-24T03:36:13+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2023-10-01,2024-09-30,366,0.892007,0.084447,nan,nan,1.0215,train fold 13
2026-09-24T03:36:13+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2023-10-01,2024-09-30,366,1.363172,0.340587,nan,nan,3.897,train fold 13
2026-09-24T03:36:13+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2023-10-01,2024-09-30,366,1.104599,0.084815,nan,nan,0.8466,train fold 13
2026-09-24T03:36:13+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2023-10-01,2024-09-30,366,0.107295,0.447553,nan,nan,3.6119,train fold 13
2026-09-24T03:36:13+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2024-01-01,2024-12-31,366,0.75782,0.091858,nan,nan,1.1056,train fold 14
2026-09-24T03:36:13+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2024-01-01,2024-12-31,366,1.633041,0.360116,nan,nan,4.6852,train fold 14
2026-09-24T03:36:14+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2024-01-01,2024-12-31,366,1.080144,0.094411,nan,nan,0.8529,train fold 14
2026-09-24T03:36:14+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2024-01-01,2024-12-31,366,0.74785,0.438705,nan,nan,4.4923,train fold 14
2026-09-24T03:36:14+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2024-04-01,2025-03-31,365,-0.290567,0.086849,nan,nan,1.2595,train fold 15
2026-09-24T03:36:14+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2024-04-01,2025-03-31,365,0.556819,0.34067,nan,nan,5.2515,train fold 15
2026-09-24T03:36:14+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2024-04-01,2025-03-31,365,0.065137,0.088596,nan,nan,0.9061,train fold 15
2026-09-24T03:36:14+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2024-04-01,2025-03-31,365,0.693443,0.34067,nan,nan,4.3434,train fold 15
2026-09-24T03:36:14+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2024-07-01,2025-06-30,365,0.557321,0.061008,nan,nan,1.1923,train fold 16
2026-09-24T03:36:14+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2024-07-01,2025-06-30,365,1.431623,0.283412,nan,nan,5.3122,train fold 16
2026-09-24T03:36:15+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2024-07-01,2025-06-30,365,0.827413,0.061008,nan,nan,0.6452,train fold 16
2026-09-24T03:36:15+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2024-07-01,2025-06-30,365,1.130608,0.264133,nan,nan,4.3974,train fold 16
2026-09-24T03:36:15+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2024-10-01,2025-09-30,365,1.43977,0.041947,nan,nan,1.1236,train fold 17
2026-09-24T03:36:15+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2024-10-01,2025-09-30,365,1.992709,0.283412,nan,nan,6.426,train fold 17
2026-09-24T03:36:15+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2024-10-01,2025-09-30,365,1.598777,0.034975,nan,nan,0.5853,train fold 17
2026-09-24T03:36:15+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2024-10-01,2025-09-30,365,1.71453,0.264133,nan,nan,5.5545,train fold 17
2026-09-24T03:36:15+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2025-01-01,2025-12-31,365,-0.458489,0.059532,nan,nan,1.26,train fold 18
2026-09-24T03:36:15+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2025-01-01,2025-12-31,365,0.123062,0.306657,nan,nan,5.6698,train fold 18
2026-09-24T03:36:16+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2025-01-01,2025-12-31,365,-0.017208,0.050916,nan,nan,0.7239,train fold 18
2026-09-24T03:36:16+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2025-01-01,2025-12-31,365,-0.154369,0.302978,nan,nan,4.7983,train fold 18
2026-09-24T03:36:16+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2025-04-01,2026-03-31,365,-0.648435,0.08336,nan,nan,1.2562,train fold 19
2026-09-24T03:36:16+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2025-04-01,2026-03-31,365,0.106931,0.411985,nan,nan,4.7917,train fold 19
2026-09-24T03:36:16+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2025-04-01,2026-03-31,365,0.142011,0.050916,nan,nan,0.5458,train fold 19
2026-09-24T03:36:16+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2025-04-01,2026-03-31,365,0.072989,0.302978,nan,nan,3.9036,train fold 19
2026-09-24T03:36:24+00:00,d216e6e,H2,"{""L"": 20}",base,0,2020-07-01,2021-06-30,365,2.023044,0.234622,nan,nan,8.8251,train fold 0
2026-09-24T03:36:24+00:00,d216e6e,H2,"{""L"": 50}",base,0,2020-07-01,2021-06-30,365,1.937999,0.248765,nan,nan,5.8191,train fold 0
2026-09-24T03:36:24+00:00,d216e6e,H2,"{""L"": 20}",base,0,2020-10-01,2021-09-30,365,1.202429,0.381573,nan,nan,7.7037,train fold 1
2026-09-24T03:36:24+00:00,d216e6e,H2,"{""L"": 50}",base,0,2020-10-01,2021-09-30,365,0.985956,0.393002,nan,nan,5.3934,train fold 1
2026-09-24T03:36:24+00:00,d216e6e,H2,"{""L"": 20}",base,0,2021-01-01,2021-12-31,365,0.286758,0.483414,nan,nan,5.8795,train fold 2
2026-09-24T03:36:24+00:00,d216e6e,H2,"{""L"": 50}",base,0,2021-01-01,2021-12-31,365,0.043328,0.492961,nan,nan,4.6591,train fold 2
2026-09-24T03:36:24+00:00,d216e6e,H2,"{""L"": 20}",base,0,2021-04-01,2022-03-31,365,-2.243931,0.524233,nan,nan,5.0663,train fold 3
2026-09-24T03:36:24+00:00,d216e6e,H2,"{""L"": 50}",base,0,2021-04-01,2022-03-31,365,-2.713013,0.552519,nan,nan,3.9731,train fold 3
2026-09-24T03:36:24+00:00,d216e6e,H2,"{""L"": 20}",base,0,2021-07-01,2022-06-30,365,-3.122498,0.532737,nan,nan,5.4723,train fold 4
2026-09-24T03:36:25+00:00,d216e6e,H2,"{""L"": 50}",base,0,2021-07-01,2022-06-30,365,-3.665097,0.563022,nan,nan,3.9991,train fold 4
2026-09-24T03:36:25+00:00,d216e6e,H2,"{""L"": 20}",base,0,2021-10-01,2022-09-30,365,-0.895745,0.461869,nan,nan,6.4117,train fold 5
2026-09-24T03:36:25+00:00,d216e6e,H2,"{""L"": 50}",base,0,2021-10-01,2022-09-30,365,-1.372818,0.483466,nan,nan,4.9549,train fold 5
2026-09-24T03:36:25+00:00,d216e6e,H2,"{""L"": 20}",base,0,2022-01-01,2022-12-31,365,-0.508556,0.363958,nan,nan,7.4858,train fold 6
2026-09-24T03:36:25+00:00,d216e6e,H2,"{""L"": 50}",base,0,2022-01-01,2022-12-31,365,-1.095869,0.387161,nan,nan,6.0194,train fold 6
2026-09-24T03:36:25+00:00,d216e6e,H2,"{""L"": 20}",base,0,2022-04-01,2023-03-31,365,0.367773,0.238453,nan,nan,8.9672,train fold 7
2026-09-24T03:36:25+00:00,d216e6e,H2,"{""L"": 50}",base,0,2022-04-01,2023-03-31,365,0.018099,0.286703,nan,nan,8.7785,train fold 7
2026-09-24T03:36:25+00:00,d216e6e,H2,"{""L"": 20}",base,0,2022-07-01,2023-06-30,365,0.624651,0.255916,nan,nan,9.4827,train fold 8
2026-09-24T03:36:26+00:00,d216e6e,H2,"{""L"": 50}",base,0,2022-07-01,2023-06-30,365,0.249415,0.286703,nan,nan,10.0525,train fold 8
2026-09-24T03:36:26+00:00,d216e6e,H2,"{""L"": 20}",base,0,2022-10-01,2023-09-30,365,0.024296,0.357174,nan,nan,10.7117,train fold 9
2026-09-24T03:36:26+00:00,d216e6e,H2,"{""L"": 50}",base,0,2022-10-01,2023-09-30,365,-0.468642,0.392483,nan,nan,10.1971,train fold 9
2026-09-24T03:36:26+00:00,d216e6e,H2,"{""L"": 20}",base,0,2023-01-01,2023-12-31,365,-0.032478,0.369339,nan,nan,9.6648,train fold 10
2026-09-24T03:36:26+00:00,d216e6e,H2,"{""L"": 50}",base,0,2023-01-01,2023-12-31,365,1.261143,0.448195,nan,nan,9.8684,train fold 10
2026-09-24T03:36:26+00:00,d216e6e,H2,"{""L"": 20}",base,0,2023-04-01,2024-03-31,366,0.533643,0.308376,nan,nan,10.47,train fold 11
2026-09-24T03:36:27+00:00,d216e6e,H2,"{""L"": 50}",base,0,2023-04-01,2024-03-31,366,0.650645,0.404542,nan,nan,7.2909,train fold 11
2026-09-24T03:36:27+00:00,d216e6e,H2,"{""L"": 20}",base,0,2023-07-01,2024-06-30,366,0.401847,0.183546,nan,nan,9.5077,train fold 12
2026-09-24T03:36:27+00:00,d216e6e,H2,"{""L"": 50}",base,0,2023-07-01,2024-06-30,366,0.401674,0.335466,nan,nan,5.8139,train fold 12
2026-09-24T03:36:27+00:00,d216e6e,H2,"{""L"": 20}",base,0,2023-10-01,2024-09-30,366,0.035333,0.435588,nan,nan,7.7066,train fold 13
2026-09-24T03:36:27+00:00,d216e6e,H2,"{""L"": 50}",base,0,2023-10-01,2024-09-30,366,0.481924,0.430084,nan,nan,5.4449,train fold 13
2026-09-24T03:36:27+00:00,d216e6e,H2,"{""L"": 20}",base,0,2024-01-01,2024-12-31,366,1.215812,0.318753,nan,nan,10.7541,train fold 14
2026-09-24T03:36:27+00:00,d216e6e,H2,"{""L"": 50}",base,0,2024-01-01,2024-12-31,366,0.34699,0.481042,nan,nan,6.9737,train fold 14
2026-09-24T03:36:28+00:00,d216e6e,H2,"{""L"": 20}",base,0,2024-04-01,2025-03-31,365,-0.361722,0.369268,nan,nan,8.1292,train fold 15
2026-09-24T03:36:28+00:00,d216e6e,H2,"{""L"": 50}",base,0,2024-04-01,2025-03-31,365,0.158591,0.359211,nan,nan,6.979,train fold 15
2026-09-24T03:36:28+00:00,d216e6e,H2,"{""L"": 20}",base,0,2024-07-01,2025-06-30,365,0.209578,0.365053,nan,nan,10.3239,train fold 16
2026-09-24T03:36:28+00:00,d216e6e,H2,"{""L"": 50}",base,0,2024-07-01,2025-06-30,365,0.612571,0.37902,nan,nan,8.7907,train fold 16
2026-09-24T03:36:28+00:00,d216e6e,H2,"{""L"": 20}",base,0,2024-10-01,2025-09-30,365,1.099456,0.365053,nan,nan,12.3101,train fold 17
2026-09-24T03:36:28+00:00,d216e6e,H2,"{""L"": 50}",base,0,2024-10-01,2025-09-30,365,1.13267,0.37902,nan,nan,9.4382,train fold 17
2026-09-24T03:36:28+00:00,d216e6e,H2,"{""L"": 20}",base,0,2025-01-01,2025-12-31,365,-0.183588,0.295339,nan,nan,9.5729,train fold 18
2026-09-24T03:36:29+00:00,d216e6e,H2,"{""L"": 50}",base,0,2025-01-01,2025-12-31,365,-0.607604,0.32379,nan,nan,7.6717,train fold 18
2026-09-24T03:36:29+00:00,d216e6e,H2,"{""L"": 20}",base,0,2025-04-01,2026-03-31,365,-0.105665,0.397204,nan,nan,9.229,train fold 19
2026-09-24T03:36:29+00:00,d216e6e,H2,"{""L"": 50}",base,0,2025-04-01,2026-03-31,365,-0.522517,0.422937,nan,nan,7.3264,train fold 19
2026-09-24T03:36:34+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2020-07-01,2021-06-30,365,2.075204,0.242494,nan,nan,7.1317,train fold 0
2026-09-24T03:36:34+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2020-07-01,2021-06-30,365,1.620522,0.222666,nan,nan,5.253,train fold 0
2026-09-24T03:36:34+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2020-10-01,2021-09-30,365,1.073246,0.274608,nan,nan,5.8532,train fold 1
2026-09-24T03:36:34+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2020-10-01,2021-09-30,365,0.711034,0.298527,nan,nan,4.3278,train fold 1
2026-09-24T03:36:34+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2021-01-01,2021-12-31,365,-0.661691,0.394277,nan,nan,4.7854,train fold 2
2026-09-24T03:36:34+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2021-01-01,2021-12-31,365,0.155401,0.310428,nan,nan,4.1411,train fold 2
2026-09-24T03:36:35+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2021-04-01,2022-03-31,365,-1.327946,0.497341,nan,nan,4.3586,train fold 3
2026-09-24T03:36:35+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2021-04-01,2022-03-31,365,-0.341702,0.32083,nan,nan,4.1217,train fold 3
2026-09-24T03:36:35+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2021-07-01,2022-06-30,365,-2.883627,0.517808,nan,nan,3.9896,train fold 4
2026-09-24T03:36:35+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2021-07-01,2022-06-30,365,-1.014781,0.460947,nan,nan,4.499,train fold 4
2026-09-24T03:36:35+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2021-10-01,2022-09-30,365,-1.239403,0.437988,nan,nan,5.814,train fold 5
2026-09-24T03:36:35+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2021-10-01,2022-09-30,365,-0.367867,0.476368,nan,nan,5.9283,train fold 5
2026-09-24T03:36:35+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2022-01-01,2022-12-31,365,-0.885096,0.356723,nan,nan,7.2366,train fold 6
2026-09-24T03:36:35+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2022-01-01,2022-12-31,365,-0.977325,0.406197,nan,nan,5.9874,train fold 6
2026-09-24T03:36:35+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2022-04-01,2023-03-31,365,0.158848,0.242682,nan,nan,9.2502,train fold 7
2026-09-24T03:36:35+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2022-04-01,2023-03-31,365,-0.129664,0.275728,nan,nan,6.9744,train fold 7
2026-09-24T03:36:36+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2022-07-01,2023-06-30,365,0.303478,0.287331,nan,nan,10.3545,train fold 8
2026-09-24T03:36:36+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2022-07-01,2023-06-30,365,0.088224,0.278653,nan,nan,6.9283,train fold 8
2026-09-24T03:36:36+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2022-10-01,2023-09-30,365,-0.153383,0.38502,nan,nan,10.1969,train fold 9
2026-09-24T03:36:36+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2022-10-01,2023-09-30,365,-0.123797,0.336878,nan,nan,6.8076,train fold 9
2026-09-24T03:36:36+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2023-01-01,2023-12-31,365,1.703033,0.446002,nan,nan,10.5224,train fold 10
2026-09-24T03:36:36+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2023-01-01,2023-12-31,365,0.77994,0.376737,nan,nan,7.1542,train fold 10
2026-09-24T03:36:36+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2023-04-01,2024-03-31,366,1.158181,0.346106,nan,nan,8.5591,train fold 11
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2023-04-01,2024-03-31,366,-0.011858,0.284392,nan,nan,6.1362,train fold 11
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2023-07-01,2024-06-30,366,0.925348,0.354986,nan,nan,7.4359,train fold 12
